,reached_desired?,Equilibrated?,types,initial,final,desired
0,1.0,0.0,"['+', '+', '-', '-', '-', '+', '-', '-', '-']","['B', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","['A', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'A']","['A', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'A']"
